month,hs,hs_desc,uom,country,Export_FOB,Export_Qty,Re_export_FOB,Re_export_Qty,total_export_FOB,total_export_qty,status
202504,0101210010,"Horses; live, pure-bred breeding animals, thoroughbred, race breeding stock, stallions",NMB,"China, People's Republic of",28280,2,0,0,28280,2,Final
202504,0101290010,"Horses; live, other than pure-bred breeding animals, for racing, thoroughbred, stallions, colts, and geldings",NMB,Australia,655426,10,200000,1,855426,11,Final
202504,0101290010,"Horses; live, other than pure-bred breeding animals, for racing, thoroughbred, stallions, colts, and geldings",NMB,"China, People's Republic of",11960,1,0,0,11960,1,Final
202504,0101290010,"Horses; live, other than pure-bred breeding animals, for racing, thoroughbred, stallions, colts, and geldings",NMB,United Kingdom,32000,1,0,0,32000,1,Final
202504,0101290010,"Horses; live, other than pure-bred breeding animals, for racing, thoroughbred, stallions, colts, and geldings",NMB,Singapore,20000,2,30000,1,50000,3,Final
202504,0101290013,"Horses; live, other than pure-bred breeding animals, for racing, thoroughbred, mares and fillies",NMB,Australia,1163023,10,0,0,1163023,10,Final
202504,0101290013,"Horses; live, other than pure-bred breeding animals, for racing, thoroughbred, mares and fillies",NMB,"China, People's Republic of",43605,2,0,0,43605,2,Final
202504,0101290013,"Horses; live, other than pure-bred breeding animals, for racing, thoroughbred, mares and fillies",NMB,United Kingdom,62000,2,0,0,62000,2,Final
202504,0101290015,"Horses; live, other than pure-bred breeding animals, for racing, standardbred, stallions, colts, and geldings",NMB,Australia,881263,13,0,0,881263,13,Final
202504,0101290015,"Horses; live, other than pure-bred breeding animals, for racing, standardbred, stallions, colts, and geldings",NMB,"China, People's Republic of",7400,3,0,0,7400,3,Final
202504,0101290017,"Horses; live, other than pure-bred breeding animals, for racing, standardbred, mares and fillies",NMB,Australia,80001,6,0,0,80001,6,Final
202504,0101290017,"Horses; live, other than pure-bred breeding animals, for racing, standardbred, mares and fillies",NMB,"China, People's Republic of",30170,11,0,0,30170,11,Final
202504,0101290021,"Horses; live, other than pure-bred breeding animals, sport horses, other than for racing, thoroughbred, stallions, colts, and geldings",NMB,Australia,20000,1,0,0,20000,1,Final
202504,0101290023,"Horses; live, other than pure-bred breeding animals, sport horses, other than for racing, thoroughbred, mares and fillies",NMB,Australia,3000,3,0,0,3000,3,Final
202504,0101290033,"Horses; live, other than pure-bred breeding animals, excluding horses for racing or sport horses, stallions",NMB,Australia,29986,1,0,0,29986,1,Final
202504,0101290035,"Horses; live, other than pure-bred breeding animals, excluding horses for racing or sport horses, mares",NMB,Australia,128633,5,0,0,128633,5,Final
202504,0101290035,"Horses; live, other than pure-bred breeding animals, excluding horses for racing or sport horses, mares",NMB,United Kingdom,30000,1,0,0,30000,1,Final
