Month,Harmonised System Code,Harmonised System Description,Unit Qty,Country,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,
202205,408990009,"Eggs; birds' eggs (not in shell, excluding yolks only), cooked by steaming or boiling in water, moulded, frozen or otherwise preserved, whether or not containing added sugar or other sweetening matter",KGM,Australia,"85,100","18,963",0,0,"85,100","18,963",Final,,,
202205,408990009,"Eggs; birds' eggs (not in shell, excluding yolks only), cooked by steaming or boiling in water, moulded, frozen or otherwise preserved, whether or not containing added sugar or other sweetening matter",KGM,Cook Islands,128,18,0,0,128,18,Final,,,
202205,409000010,"Honey; natural honey, extracted, in bulk, Manuka honey as defined by the Ministry for Primary Industries, monofloral",KGM,Australia,"3,745",50,0,0,"3,745",50,Final,,,
202205,409000010,"Honey; natural honey, extracted, in bulk, Manuka honey as defined by the Ministry for Primary Industries, monofloral",KGM,Germany,"282,046","7,234",0,0,"282,046","7,234",Final,,,
202205,409000010,"Honey; natural honey, extracted, in bulk, Manuka honey as defined by the Ministry for Primary Industries, monofloral",KGM,France,"148,045","2,992",0,0,"148,045","2,992",Final,,,
202205,409000010,"Honey; natural honey, extracted, in bulk, Manuka honey as defined by the Ministry for Primary Industries, monofloral",KGM,United Kingdom,"2,428,681","84,297",0,0,"2,428,681","84,297",Final,,,
202205,409000010,"Honey; natural honey, extracted, in bulk, Manuka honey as defined by the Ministry for Primary Industries, monofloral",KGM,Indonesia,"41,000","5,000",0,0,"41,000","5,000",Final,,,
202205,409000010,"Honey; natural honey, extracted, in bulk, Manuka honey as defined by the Ministry for Primary Industries, monofloral",KGM,Japan,"810,431","32,500",0,0,"810,431","32,500",Final,,,
202205,409000010,"Honey; natural honey, extracted, in bulk, Manuka honey as defined by the Ministry for Primary Industries, monofloral",KGM,"Korea, Republic of","81,593","2,100",0,0,"81,593","2,100",Final,,,
202205,409000010,"Honey; natural honey, extracted, in bulk, Manuka honey as defined by the Ministry for Primary Industries, monofloral",KGM,Kuwait,"12,817",300,0,0,"12,817",300,Final,,,
202205,409000013,"Honey; natural honey, extracted, in bulk, Manuka honey as defined by the Ministry for Primary Industries, multifloral",KGM,Australia,"172,375","4,946",0,0,"172,375","4,946",Final,,,
202205,409000013,"Honey; natural honey, extracted, in bulk, Manuka honey as defined by the Ministry for Primary Industries, multifloral",KGM,Germany,"51,795","2,091",0,0,"51,795","2,091",Final,,,
202205,409000013,"Honey; natural honey, extracted, in bulk, Manuka honey as defined by the Ministry for Primary Industries, multifloral",KGM,United Kingdom,"459,068","35,050",0,0,"459,068","35,050",Final,,,
202205,409000013,"Honey; natural honey, extracted, in bulk, Manuka honey as defined by the Ministry for Primary Industries, multifloral",KGM,Indonesia,"24,375",736,0,0,"24,375",736,Final,,,
202205,409000013,"Honey; natural honey, extracted, in bulk, Manuka honey as defined by the Ministry for Primary Industries, multifloral",KGM,India,"3,226",225,0,0,"3,226",225,Final,,,
202205,409000013,"Honey; natural honey, extracted, in bulk, Manuka honey as defined by the Ministry for Primary Industries, multifloral",KGM,Japan,"3,440",150,0,0,"3,440",150,Final,,,
202205,409000013,"Honey; natural honey, extracted, in bulk, Manuka honey as defined by the Ministry for Primary Industries, multifloral",KGM,Thailand,"4,457",400,0,0,"4,457",400,Final,,,
202205,409000017,"Honey; natural honey, extracted, in bulk, other than Manuka honey as defined by the Ministry for Primary Industries",KGM,Australia,"36,756","1,298",0,0,"36,756","1,298",Final,,,
202205,409000017,"Honey; natural honey, extracted, in bulk, other than Manuka honey as defined by the Ministry for Primary Industries",KGM,Germany,"29,963","4,808",0,0,"29,963","4,808",Final,,,
202205,409000017,"Honey; natural honey, extracted, in bulk, other than Manuka honey as defined by the Ministry for Primary Industries",KGM,Japan,"105,481","12,155",0,0,"105,481","12,155",Final,,,
202205,409000017,"Honey; natural honey, extracted, in bulk, other than Manuka honey as defined by the Ministry for Primary Industries",KGM,Kiribati,807,43,0,0,807,43,Final,,,
202205,409000017,"Honey; natural honey, extracted, in bulk, other than Manuka honey as defined by the Ministry for Primary Industries",KGM,Malaysia,"60,741","3,216",0,0,"60,741","3,216",Final,,,
202205,409000021,"Honey; natural honey, extracted, in retail packs, Manuka honey as defined by the Ministry for Primary Industries, monofloral",KGM,United Arab Emirates,"277,641","11,137",0,0,"277,641","11,137",Final,,,
202205,409000021,"Honey; natural honey, extracted, in retail packs, Manuka honey as defined by the Ministry for Primary Industries, monofloral",KGM,Australia,"2,515,484","53,871",0,0,"2,515,484","53,871",Final,,,
202205,409000021,"Honey; natural honey, extracted, in retail packs, Manuka honey as defined by the Ministry for Primary Industries, monofloral",KGM,Belgium,"46,571",802,0,0,"46,571",802,Final,,,
202205,409000021,"Honey; natural honey, extracted, in retail packs, Manuka honey as defined by the Ministry for Primary Industries, monofloral",KGM,Bahrain,"11,432",156,0,0,"11,432",156,Final,,,
202205,409000021,"Honey; natural honey, extracted, in retail packs, Manuka honey as defined by the Ministry for Primary Industries, monofloral",KGM,Canada,"278,212","4,634",0,0,"278,212","4,634",Final,,,
202205,409000021,"Honey; natural honey, extracted, in retail packs, Manuka honey as defined by the Ministry for Primary Industries, monofloral",KGM,Switzerland,"1,499",0,0,0,"1,499",0,Final,,,
202205,409000021,"Honey; natural honey, extracted, in retail packs, Manuka honey as defined by the Ministry for Primary Industries, monofloral",KGM,Cook Islands,79,1,0,0,79,1,Final,,,
202205,409000021,"Honey; natural honey, extracted, in retail packs, Manuka honey as defined by the Ministry for Primary Industries, monofloral",KGM,"China, People's Republic of","2,394,701","53,225",0,0,"2,394,701","53,225",Final,,,
202205,409000021,"Honey; natural honey, extracted, in retail packs, Manuka honey as defined by the Ministry for Primary Industries, monofloral",KGM,Czechia,"15,000",100,0,0,"15,000",100,Final,,,
202205,409000021,"Honey; natural honey, extracted, in retail packs, Manuka honey as defined by the Ministry for Primary Industries, monofloral",KGM,Germany,"2,112,984","31,293",0,0,"2,112,984","31,293",Final,,,
202205,409000021,"Honey; natural honey, extracted, in retail packs, Manuka honey as defined by the Ministry for Primary Industries, monofloral",KGM,France,"576,515","7,234",0,0,"576,515","7,234",Final,,,
202205,409000021,"Honey; natural honey, extracted, in retail packs, Manuka honey as defined by the Ministry for Primary Industries, monofloral",KGM,United Kingdom,"2,438,483","52,003",0,0,"2,438,483","52,003",Final,,,
202205,409000021,"Honey; natural honey, extracted, in retail packs, Manuka honey as defined by the Ministry for Primary Industries, monofloral",KGM,Hong Kong (Special Administrative Region),"2,036,558","31,108",0,0,"2,036,558","31,108",Final,,,
202205,409000021,"Honey; natural honey, extracted, in retail packs, Manuka honey as defined by the Ministry for Primary Industries, monofloral",KGM,Indonesia,"253,042","4,366",0,0,"253,042","4,366",Final,,,
202205,409000021,"Honey; natural honey, extracted, in retail packs, Manuka honey as defined by the Ministry for Primary Industries, monofloral",KGM,Italy,"158,851","1,671",0,0,"158,851","1,671",Final,,,
202205,409000021,"Honey; natural honey, extracted, in retail packs, Manuka honey as defined by the Ministry for Primary Industries, monofloral",KGM,Japan,"1,936,604","51,221",0,0,"1,936,604","51,221",Final,,,
202205,409000021,"Honey; natural honey, extracted, in retail packs, Manuka honey as defined by the Ministry for Primary Industries, monofloral",KGM,Kiribati,0,0,"1,260",2,"1,260",2,Final,,,
202205,409000021,"Honey; natural honey, extracted, in retail packs, Manuka honey as defined by the Ministry for Primary Industries, monofloral",KGM,"Korea, Republic of","1,274,359","21,278",0,0,"1,274,359","21,278",Final,,,
202205,409000021,"Honey; natural honey, extracted, in retail packs, Manuka honey as defined by the Ministry for Primary Industries, monofloral",KGM,Kuwait,"882,509","6,565",0,0,"882,509","6,565",Final,,,
202205,409000021,"Honey; natural honey, extracted, in retail packs, Manuka honey as defined by the Ministry for Primary Industries, monofloral",KGM,Malaysia,"272,515","3,520",0,0,"272,515","3,520",Final,,,
202205,409000021,"Honey; natural honey, extracted, in retail packs, Manuka honey as defined by the Ministry for Primary Industries, monofloral",KGM,Netherlands,"682,635","16,439",0,0,"682,635","16,439",Final,,,
202205,409000021,"Honey; natural honey, extracted, in retail packs, Manuka honey as defined by the Ministry for Primary Industries, monofloral",KGM,Oman,"67,500",900,0,0,"67,500",900,Final,,,
202205,409000021,"Honey; natural honey, extracted, in retail packs, Manuka honey as defined by the Ministry for Primary Industries, monofloral",KGM,Poland,"9,405",255,0,0,"9,405",255,Final,,,
202205,409000021,"Honey; natural honey, extracted, in retail packs, Manuka honey as defined by the Ministry for Primary Industries, monofloral",KGM,Romania,"22,128",186,0,0,"22,128",186,Final,,,
202205,409000021,"Honey; natural honey, extracted, in retail packs, Manuka honey as defined by the Ministry for Primary Industries, monofloral",KGM,Saudi Arabia,"1,274,232","13,724",0,0,"1,274,232","13,724",Final,,,
202205,409000021,"Honey; natural honey, extracted, in retail packs, Manuka honey as defined by the Ministry for Primary Industries, monofloral",KGM,Singapore,"2,599,588","63,928",0,0,"2,599,588","63,928",Final,,,
202205,409000021,"Honey; natural honey, extracted, in retail packs, Manuka honey as defined by the Ministry for Primary Industries, monofloral",KGM,Thailand,"48,661","1,010",0,0,"48,661","1,010",Final,,,
202205,409000021,"Honey; natural honey, extracted, in retail packs, Manuka honey as defined by the Ministry for Primary Industries, monofloral",KGM,Taiwan,"120,062","2,187",0,0,"120,062","2,187",Final,,,
202205,409000021,"Honey; natural honey, extracted, in retail packs, Manuka honey as defined by the Ministry for Primary Industries, monofloral",KGM,United States of America,"3,918,494","109,089",0,0,"3,918,494","109,089",Final,,,
202205,409000023,"Honey; natural honey, extracted, in retail packs, Manuka honey as defined by the Ministry for Primary Industries, multifloral",KGM,United Arab Emirates,"61,110","2,728",0,0,"61,110","2,728",Final,,,
202205,409000023,"Honey; natural honey, extracted, in retail packs, Manuka honey as defined by the Ministry for Primary Industries, multifloral",KGM,Australia,"819,857","40,659",0,0,"819,857","40,659",Final,,,
202205,409000023,"Honey; natural honey, extracted, in retail packs, Manuka honey as defined by the Ministry for Primary Industries, multifloral",KGM,Bahrain,"29,623",480,0,0,"29,623",480,Final,,,
202205,409000023,"Honey; natural honey, extracted, in retail packs, Manuka honey as defined by the Ministry for Primary Industries, multifloral",KGM,Canada,"6,569",264,0,0,"6,569",264,Final,,,
202205,409000023,"Honey; natural honey, extracted, in retail packs, Manuka honey as defined by the Ministry for Primary Industries, multifloral",KGM,Switzerland,"2,484",119,0,0,"2,484",119,Final,,,
202205,409000023,"Honey; natural honey, extracted, in retail packs, Manuka honey as defined by the Ministry for Primary Industries, multifloral",KGM,Cook Islands,882,41,0,0,882,41,Final,,,
202205,409000023,"Honey; natural honey, extracted, in retail packs, Manuka honey as defined by the Ministry for Primary Industries, multifloral",KGM,"China, People's Republic of","565,849","30,038",0,0,"565,849","30,038",Final,,,
202205,409000023,"Honey; natural honey, extracted, in retail packs, Manuka honey as defined by the Ministry for Primary Industries, multifloral",KGM,Germany,"20,866",207,0,0,"20,866",207,Final,,,
202205,409000023,"Honey; natural honey, extracted, in retail packs, Manuka honey as defined by the Ministry for Primary Industries, multifloral",KGM,United Kingdom,"584,925","30,047",0,0,"584,925","30,047",Final,,,
202205,409000023,"Honey; natural honey, extracted, in retail packs, Manuka honey as defined by the Ministry for Primary Industries, multifloral",KGM,Hong Kong (Special Administrative Region),"172,651","4,216",0,0,"172,651","4,216",Final,,,
202205,409000023,"Honey; natural honey, extracted, in retail packs, Manuka honey as defined by the Ministry for Primary Industries, multifloral",KGM,India,"10,872",164,0,0,"10,872",164,Final,,,
202205,409000023,"Honey; natural honey, extracted, in retail packs, Manuka honey as defined by the Ministry for Primary Industries, multifloral",KGM,Japan,"421,402","10,059",0,0,"421,402","10,059",Final,,,
202205,409000023,"Honey; natural honey, extracted, in retail packs, Manuka honey as defined by the Ministry for Primary Industries, multifloral",KGM,"Korea, Republic of","1,001",25,0,0,"1,001",25,Final,,,
202205,409000023,"Honey; natural honey, extracted, in retail packs, Manuka honey as defined by the Ministry for Primary Industries, multifloral",KGM,Kuwait,"87,982",188,0,0,"87,982",188,Final,,,
202205,409000023,"Honey; natural honey, extracted, in retail packs, Manuka honey as defined by the Ministry for Primary Industries, multifloral",KGM,Malaysia,"31,356",480,0,0,"31,356",480,Final,,,
202205,409000023,"Honey; natural honey, extracted, in retail packs, Manuka honey as defined by the Ministry for Primary Industries, multifloral",KGM,Qatar,"34,677",372,0,0,"34,677",372,Final,,,
202205,409000023,"Honey; natural honey, extracted, in retail packs, Manuka honey as defined by the Ministry for Primary Industries, multifloral",KGM,Singapore,"598,293","17,056",0,0,"598,293","17,056",Final,,,
202205,409000023,"Honey; natural honey, extracted, in retail packs, Manuka honey as defined by the Ministry for Primary Industries, multifloral",KGM,Thailand,"1,123",54,0,0,"1,123",54,Final,,,
202205,409000023,"Honey; natural honey, extracted, in retail packs, Manuka honey as defined by the Ministry for Primary Industries, multifloral",KGM,United States of America,"722,137","25,534",0,0,"722,137","25,534",Final,,,
202205,409000025,"Honey; natural honey, extracted, in retail packs, other than Manuka honey as defined by the Ministry for Primary Industries",KGM,United Arab Emirates,"35,947","3,221",0,0,"35,947","3,221",Final,,,
202205,409000025,"Honey; natural honey, extracted, in retail packs, other than Manuka honey as defined by the Ministry for Primary Industries",KGM,Australia,"649,671","59,164",0,0,"649,671","59,164",Final,,,
202205,409000025,"Honey; natural honey, extracted, in retail packs, other than Manuka honey as defined by the Ministry for Primary Industries",KGM,Bahrain,"20,560",261,0,0,"20,560",261,Final,,,
202205,409000025,"Honey; natural honey, extracted, in retail packs, other than Manuka honey as defined by the Ministry for Primary Industries",KGM,Canada,"1,979,309","30,070",0,0,"1,979,309","30,070",Final,,,
202205,409000025,"Honey; natural honey, extracted, in retail packs, other than Manuka honey as defined by the Ministry for Primary Industries",KGM,Cook Islands,"2,212",163,"6,610",631,"8,822",794,Final,,,
202205,409000025,"Honey; natural honey, extracted, in retail packs, other than Manuka honey as defined by the Ministry for Primary Industries",KGM,"China, People's Republic of","380,505","25,138",0,0,"380,505","25,138",Final,,,
202205,409000025,"Honey; natural honey, extracted, in retail packs, other than Manuka honey as defined by the Ministry for Primary Industries",KGM,Germany,"145,370","4,784",0,0,"145,370","4,784",Final,,,
202205,409000025,"Honey; natural honey, extracted, in retail packs, other than Manuka honey as defined by the Ministry for Primary Industries",KGM,United Kingdom,"14,448",308,0,0,"14,448",308,Final,,,
202205,409000025,"Honey; natural honey, extracted, in retail packs, other than Manuka honey as defined by the Ministry for Primary Industries",KGM,Hong Kong (Special Administrative Region),"47,437","3,557",0,0,"47,437","3,557",Final,,,
202205,409000025,"Honey; natural honey, extracted, in retail packs, other than Manuka honey as defined by the Ministry for Primary Industries",KGM,Japan,"95,309","4,538",0,0,"95,309","4,538",Final,,,
202205,409000025,"Honey; natural honey, extracted, in retail packs, other than Manuka honey as defined by the Ministry for Primary Industries",KGM,"Korea, Republic of","1,638",65,0,0,"1,638",65,Final,,,
202205,409000025,"Honey; natural honey, extracted, in retail packs, other than Manuka honey as defined by the Ministry for Primary Industries",KGM,Malaysia,"11,227",804,0,0,"11,227",804,Final,,,
202205,409000025,"Honey; natural honey, extracted, in retail packs, other than Manuka honey as defined by the Ministry for Primary Industries",KGM,Saudi Arabia,"3,804",160,0,0,"3,804",160,Final,,,
202205,409000025,"Honey; natural honey, extracted, in retail packs, other than Manuka honey as defined by the Ministry for Primary Industries",KGM,Singapore,"35,885","2,033",0,0,"35,885","2,033",Final,,,
202205,409000025,"Honey; natural honey, extracted, in retail packs, other than Manuka honey as defined by the Ministry for Primary Industries",KGM,Thailand,"3,715",309,0,0,"3,715",309,Final,,,
202205,409000025,"Honey; natural honey, extracted, in retail packs, other than Manuka honey as defined by the Ministry for Primary Industries",KGM,Taiwan,"29,512",402,0,0,"29,512",402,Final,,,
202205,409000025,"Honey; natural honey, extracted, in retail packs, other than Manuka honey as defined by the Ministry for Primary Industries",KGM,United States of America,"308,333","16,257",0,0,"308,333","16,257",Final,,,
202205,409000027,"Honey; natural honey, in the comb",KGM,Hong Kong (Special Administrative Region),386,2,0,0,386,2,Final,,,
202205,409000031,"Honey; natural honey, honeydew",KGM,"China, People's Republic of","76,354","2,286",0,0,"76,354","2,286",Final,,,
202205,409000031,"Honey; natural honey, honeydew",KGM,Malaysia,"4,800",300,0,0,"4,800",300,Final,,,
202205,410900000,"Animal products; edible products of animal origin, not elsewhere specified or included, other than insects",KGM,Cook Islands,296,8,0,0,296,8,Final,,,
202205,410900000,"Animal products; edible products of animal origin, not elsewhere specified or included, other than insects",KGM,"China, People's Republic of","29,731","1,513",0,0,"29,731","1,513",Final,,,
202205,410900000,"Animal products; edible products of animal origin, not elsewhere specified or included, other than insects",KGM,Indonesia,"1,405,644","136,104",0,0,"1,405,644","136,104",Final,,,
202205,410900000,"Animal products; edible products of animal origin, not elsewhere specified or included, other than insects",KGM,Singapore,"7,080",95,0,0,"7,080",95,Final,,,
202205,410900000,"Animal products; edible products of animal origin, not elsewhere specified or included, other than insects",KGM,Taiwan,415,10,0,0,415,10,Final,,,
202205,504000001,"Animal products; sausage casings, made from the guts of hogs",HNK,Australia,"20,422",555,0,0,"20,422",555,Final,,,
202205,504000001,"Animal products; sausage casings, made from the guts of hogs",HNK,Papua New Guinea,"404,589","17,400",0,0,"404,589","17,400",Final,,,
202205,504000019,"Animal products; sausage casings, made from the guts of lamb",HNK,United Arab Emirates,"9,890",500,0,0,"9,890",500,Final,,,
202205,504000019,"Animal products; sausage casings, made from the guts of lamb",HNK,Australia,"525,834","57,952",0,0,"525,834","57,952",Final,,,
202205,504000019,"Animal products; sausage casings, made from the guts of lamb",HNK,"China, People's Republic of","14,441,006","667,719",0,0,"14,441,006","667,719",Final,,,
202205,504000019,"Animal products; sausage casings, made from the guts of lamb",HNK,France,"163,890","6,600",0,0,"163,890","6,600",Final,,,
202205,504000019,"Animal products; sausage casings, made from the guts of lamb",HNK,Italy,"190,139","22,880",0,0,"190,139","22,880",Final,,,
202205,504000019,"Animal products; sausage casings, made from the guts of lamb",HNK,Japan,"313,139","34,960",0,0,"313,139","34,960",Final,,,
202205,504000019,"Animal products; sausage casings, made from the guts of lamb",HNK,Singapore,"62,188","1,430",0,0,"62,188","1,430",Final,,,
202205,504000019,"Animal products; sausage casings, made from the guts of lamb",HNK,Türkiye,"906,940","114,312",0,0,"906,940","114,312",Final,,,
202205,504000019,"Animal products; sausage casings, made from the guts of lamb",HNK,Taiwan,"33,702","1,200",0,0,"33,702","1,200",Final,,,
202205,504000021,"Animal products; sausage casings, made from the guts of sheep (excluding lamb)",HNK,Australia,"12,594",344,0,0,"12,594",344,Final,,,
202205,504000021,"Animal products; sausage casings, made from the guts of sheep (excluding lamb)",HNK,"China, People's Republic of","2,290,349","108,139",0,0,"2,290,349","108,139",Final,,,
202205,504000021,"Animal products; sausage casings, made from the guts of sheep (excluding lamb)",HNK,France,"39,731","1,600",0,0,"39,731","1,600",Final,,,
202205,504000021,"Animal products; sausage casings, made from the guts of sheep (excluding lamb)",HNK,Japan,"9,642",400,0,0,"9,642",400,Final,,,
202205,504000021,"Animal products; sausage casings, made from the guts of sheep (excluding lamb)",HNK,United States of America,0,0,"33,736",800,"33,736",800,Final,,,
202205,504000029,"Animal products; sausage casings, made from the guts of animals n.e.c. in heading no. 0504",HNK,Japan,"1,353",50,0,0,"1,353",50,Final,,,
202205,504000029,"Animal products; sausage casings, made from the guts of animals n.e.c. in heading no. 0504",HNK,Singapore,"6,875",120,0,0,"6,875",120,Final,,,
202205,504000029,"Animal products; sausage casings, made from the guts of animals n.e.c. in heading no. 0504",HNK,United States of America,"27,905",204,0,0,"27,905",204,Final,,,
202205,504000039,Animal products; sheep bungs,KGM,United States of America,"860,677","1,144",0,0,"860,677","1,144",Final,,,
202205,504000051,Animal products; beef and veal tripe,KGM,United Arab Emirates,"112,680","60,735",0,0,"112,680","60,735",Final,,,
202205,504000051,Animal products; beef and veal tripe,KGM,Barbados,"1,585",500,0,0,"1,585",500,Final,,,
202205,504000051,Animal products; beef and veal tripe,KGM,Belgium,"205,166","95,535",0,0,"205,166","95,535",Final,,,
202205,504000051,Animal products; beef and veal tripe,KGM,Bulgaria,"192,899","93,560",0,0,"192,899","93,560",Final,,,
202205,504000051,Animal products; beef and veal tripe,KGM,Switzerland,"59,676","5,740",0,0,"59,676","5,740",Final,,,
202205,504000051,Animal products; beef and veal tripe,KGM,"China, People's Republic of","7,786,762","481,886",0,0,"7,786,762","481,886",Final,,,
202205,504000051,Animal products; beef and veal tripe,KGM,Hong Kong (Special Administrative Region),"710,805","160,169",0,0,"710,805","160,169",Final,,,
202205,504000051,Animal products; beef and veal tripe,KGM,Japan,"555,158","47,519",0,0,"555,158","47,519",Final,,,
202205,504000051,Animal products; beef and veal tripe,KGM,Cambodia,"16,790","6,336",0,0,"16,790","6,336",Final,,,
202205,504000051,Animal products; beef and veal tripe,KGM,"Korea, Republic of","1,350,145","122,617",0,0,"1,350,145","122,617",Final,,,
202205,504000051,Animal products; beef and veal tripe,KGM,St Lucia,"7,555","2,086",0,0,"7,555","2,086",Final,,,
202205,504000051,Animal products; beef and veal tripe,KGM,New Caledonia,"4,018","1,860",0,0,"4,018","1,860",Final,,,
202205,504000051,Animal products; beef and veal tripe,KGM,Oman,"3,490","1,440",0,0,"3,490","1,440",Final,,,
202205,504000051,Animal products; beef and veal tripe,KGM,Singapore,"402,186","69,355",0,0,"402,186","69,355",Final,,,
202205,504000051,Animal products; beef and veal tripe,KGM,Thailand,"727,165","139,476",0,0,"727,165","139,476",Final,,,
202205,504000051,Animal products; beef and veal tripe,KGM,Taiwan,"264,509","37,639",0,0,"264,509","37,639",Final,,,
202205,504000051,Animal products; beef and veal tripe,KGM,South Africa,"12,028","6,951",0,0,"12,028","6,951",Final,,,
202205,504000059,"Animal products; tripe, of sheep and lamb",KGM,Canada,"90,187","22,010",0,0,"90,187","22,010",Final,,,
202205,504000059,"Animal products; tripe, of sheep and lamb",KGM,"China, People's Republic of","6,712,423","468,999",0,0,"6,712,423","468,999",Final,,,
202205,504000059,"Animal products; tripe, of sheep and lamb",KGM,Hong Kong (Special Administrative Region),"185,933","111,642",0,0,"185,933","111,642",Final,,,
202205,504000059,"Animal products; tripe, of sheep and lamb",KGM,Singapore,"105,227","38,297",0,0,"105,227","38,297",Final,,,
202205,504000059,"Animal products; tripe, of sheep and lamb",KGM,Taiwan,"268,198","59,385",0,0,"268,198","59,385",Final,,,
202205,504000059,"Animal products; tripe, of sheep and lamb",KGM,South Africa,"127,247","47,920",0,0,"127,247","47,920",Final,,,
202205,504000069,"Animal products; tripe (excluding beef, veal, lamb or sheep tripe)",KGM,Malaysia,"66,721","16,350",0,0,"66,721","16,350",Final,,,
202205,504000069,"Animal products; tripe (excluding beef, veal, lamb or sheep tripe)",KGM,Philippines,"41,371","14,980",0,0,"41,371","14,980",Final,,,
202205,504000069,"Animal products; tripe (excluding beef, veal, lamb or sheep tripe)",KGM,Thailand,"257,784","38,351",0,0,"257,784","38,351",Final,,,
202205,504000069,"Animal products; tripe (excluding beef, veal, lamb or sheep tripe)",KGM,Taiwan,"125,568","41,986",0,0,"125,568","41,986",Final,,,
202205,504000089,"Animal products; guts bladders and stomachs of animals (other than fish), whole and pieces thereof, n.e.c. in heading no. 0504",,Switzerland,"54,816",,0,,"54,816",,Final,,,
202205,504000089,"Animal products; guts bladders and stomachs of animals (other than fish), whole and pieces thereof, n.e.c. in heading no. 0504",,"China, People's Republic of","3,198,857",,0,,"3,198,857",,Final,,,
202205,504000089,"Animal products; guts bladders and stomachs of animals (other than fish), whole and pieces thereof, n.e.c. in heading no. 0504",,Germany,"42,383",,0,,"42,383",,Final,,,
202205,504000089,"Animal products; guts bladders and stomachs of animals (other than fish), whole and pieces thereof, n.e.c. in heading no. 0504",,Japan,"1,395,068",,0,,"1,395,068",,Final,,,
202205,504000089,"Animal products; guts bladders and stomachs of animals (other than fish), whole and pieces thereof, n.e.c. in heading no. 0504",,"Korea, Republic of","139,685",,0,,"139,685",,Final,,,
202205,504000089,"Animal products; guts bladders and stomachs of animals (other than fish), whole and pieces thereof, n.e.c. in heading no. 0504",,United States of America,"524,239",,0,,"524,239",,Final,,,
202205,505100000,"Animal products; feathers and down, used for stuffing, not further worked than cleaned, disinfected or treated for preservation",KGM,"China, People's Republic of","47,840","13,252",0,0,"47,840","13,252",Final,,,
202205,505900000,"Animal products; skins and other parts of birds, feathers and down (not for stuffing), powder and waste of such, not further worked than cleaned, disinfected or treated for preservation",KGM,Indonesia,"432,989","347,460",0,0,"432,989","347,460",Final,,,
202205,506900001,"Animal products; bone meal or powder, irrespective of the end use to which it is to be put (including bone char)",TNE,Fiji,"157,531",163,0,0,"157,531",163,Final,,,
202205,506900001,"Animal products; bone meal or powder, irrespective of the end use to which it is to be put (including bone char)",TNE,Indonesia,"2,221,706","1,980",0,0,"2,221,706","1,980",Final,,,
202205,506900009,"Animal products; bones and horn-cores and powder and waste of such, unworked, defatted, simply prepared (but not cut to shape) or treated with acid or degelatinised, n.e.c. in heading no. 0506",,Australia,"21,426",,0,,"21,426",,Final,,,
202205,506900009,"Animal products; bones and horn-cores and powder and waste of such, unworked, defatted, simply prepared (but not cut to shape) or treated with acid or degelatinised, n.e.c. in heading no. 0506",,"China, People's Republic of","295,307",,0,,"295,307",,Final,,,
202205,506900009,"Animal products; bones and horn-cores and powder and waste of such, unworked, defatted, simply prepared (but not cut to shape) or treated with acid or degelatinised, n.e.c. in heading no. 0506",,Germany,"3,630",,0,,"3,630",,Final,,,
202205,506900009,"Animal products; bones and horn-cores and powder and waste of such, unworked, defatted, simply prepared (but not cut to shape) or treated with acid or degelatinised, n.e.c. in heading no. 0506",,Japan,"46,275",,0,,"46,275",,Final,,,
202205,506900009,"Animal products; bones and horn-cores and powder and waste of such, unworked, defatted, simply prepared (but not cut to shape) or treated with acid or degelatinised, n.e.c. in heading no. 0506",,"Korea, Republic of","26,578",,0,,"26,578",,Final,,,
202205,507900002,"Animal products; horns and antlers, of deer, unworked or simply prepared but not cut to shape, and waste of such (excluding powder)",KGM,Australia,"157,847","2,329",0,0,"157,847","2,329",Final,,,
202205,507900002,"Animal products; horns and antlers, of deer, unworked or simply prepared but not cut to shape, and waste of such (excluding powder)",KGM,"China, People's Republic of","1,415,728","10,573",0,0,"1,415,728","10,573",Final,,,
202205,507900011,"Animal products; velvet and waste products (excluding powder), of deer, unworked, frozen",KGM,"China, People's Republic of","3,185,029","30,171",0,0,"3,185,029","30,171",Final,,,
202205,507900011,"Animal products; velvet and waste products (excluding powder), of deer, unworked, frozen",KGM,"Korea, Republic of","178,078","1,279",0,0,"178,078","1,279",Final,,,
202205,507900012,"Animal products; velvet and waste products (excluding powder), of deer, unworked, dried",KGM,"China, People's Republic of","11,543",22,0,0,"11,543",22,Final,,,
202205,507900012,"Animal products; velvet and waste products (excluding powder), of deer, unworked, dried",KGM,"Korea, Republic of","1,671,026","4,903",0,0,"1,671,026","4,903",Final,,,
202205,507900012,"Animal products; velvet and waste products (excluding powder), of deer, unworked, dried",KGM,Taiwan,"492,315",897,0,0,"492,315",897,Final,,,
202205,507900038,"Animal products; powder of horns and velvet, of deer",KGM,"China, People's Republic of","8,580",9,0,0,"8,580",9,Final,,,
202205,507900048,"Animal products; unworked or simply prepared but not cut to shape, waste and powder of these products, other than whale products",,Australia,"23,984",,0,,"23,984",,Final,,,
202205,507900048,"Animal products; unworked or simply prepared but not cut to shape, waste and powder of these products, other than whale products",,"China, People's Republic of","17,055",,0,,"17,055",,Final,,,
202205,507900048,"Animal products; unworked or simply prepared but not cut to shape, waste and powder of these products, other than whale products",,Hong Kong (Special Administrative Region),"4,445",,0,,"4,445",,Final,,,
