Month,Harmonised System Code,Harmonised System Description,Unit Qty,Country,Imports ($NZD vfd),Imports ($NZD cif),Imports Qty,Status
202511,0101210010,"Horses; live, pure-bred breeding animals, thoroughbred, race breeding stock, stallions",NMB,Australia,"333,249","348,249",3,Provisional
202511,0101290010,"Horses; live, other than pure-bred breeding animals, for racing, thoroughbred, stallions, colts, and geldings",NMB,Australia,"1,137,898","1,213,023",13,Provisional
202511,0101290010,"Horses; live, other than pure-bred breeding animals, for racing, thoroughbred, stallions, colts, and geldings",NMB,Hong Kong (Special Administrative Region),"3,000","129,000",15,Provisional
202511,0101290010,"Horses; live, other than pure-bred breeding animals, for racing, thoroughbred, stallions, colts, and geldings",NMB,New Zealand,"150,032","186,062",6,Provisional
202511,0101290013,"Horses; live, other than pure-bred breeding animals, for racing, thoroughbred, mares and fillies",NMB,Australia,"1,309,785","1,413,940",16,Provisional
202511,0101290013,"Horses; live, other than pure-bred breeding animals, for racing, thoroughbred, mares and fillies",NMB,Ireland,"25,000","31,285",1,Provisional
202511,0101290013,"Horses; live, other than pure-bred breeding animals, for racing, thoroughbred, mares and fillies",NMB,New Zealand,"958,898","1,111,708",24,Provisional
202511,0101290015,"Horses; live, other than pure-bred breeding animals, for racing, standardbred, stallions, colts, and geldings",NMB,New Zealand,"30,000","36,650",1,Provisional
202511,0101290035,"Horses; live, other than pure-bred breeding animals, excluding horses for racing or sport horses, mares",NMB,Australia,"1,836,735","1,844,885",1,Provisional
202511,0101290039,"Horses; live, other than pure-bred breeding animals, excluding sport horses or horses for racing, other than mares or stallions",NMB,Australia,"1,214,728","1,270,028",8,Provisional
202511,0101290039,"Horses; live, other than pure-bred breeding animals, excluding sport horses or horses for racing, other than mares or stallions",NMB,New Zealand,"345,000","361,300",2,Provisional
202511,0106190019,"Mammals; live, dogs",NMB,Australia,"68,788","95,544",19,Provisional
202511,0106190019,"Mammals; live, dogs",NMB,Belgium,"1,600","7,601",1,Provisional
202511,0106190019,"Mammals; live, dogs",NMB,Spain,"2,041","7,891",1,Provisional
202511,0106190019,"Mammals; live, dogs",NMB,France,"3,400","14,238",3,Provisional
202511,0106190019,"Mammals; live, dogs",NMB,United Kingdom,"5,637","16,646",2,Provisional
202511,0106190019,"Mammals; live, dogs",NMB,United States of America,"2,800","14,870",3,Provisional
202511,0106190029,"Mammals; live, other than primates, whales, dolphins, porpoises (order Cetacea), manatees, dugongs (order Sirenia), seals, sea lions, walruses (suborder Pinnipedia), camels, other camelids, rabbits, hares, deer, and dogs",NMB,Australia,"9,303","10,622",5,Provisional
202511,0106190029,"Mammals; live, other than primates, whales, dolphins, porpoises (order Cetacea), manatees, dugongs (order Sirenia), seals, sea lions, walruses (suborder Pinnipedia), camels, other camelids, rabbits, hares, deer, and dogs",NMB,Germany,"2,041","12,120",1,Provisional
202511,0106190029,"Mammals; live, other than primates, whales, dolphins, porpoises (order Cetacea), manatees, dugongs (order Sirenia), seals, sea lions, walruses (suborder Pinnipedia), camels, other camelids, rabbits, hares, deer, and dogs",NMB,United States of America,370,"2,385",3,Provisional
202511,0106490000,"Insects; live, other than bees",NMB,Costa Rica,"6,589","8,261","1,900",Provisional
202511,0106900000,"Animals; live, n.e.c. in chapter 01, other than mammals, reptiles, birds, and insects",NMB,Germany,"2,851","4,936",157,Provisional
202511,0201300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, fresh or chilled",KGM,Australia,"632,133","647,431","28,952",Provisional
202511,0201300009,"Meat; of bovine animals, beef cuts other than according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, fresh or chilled",KGM,Australia,"2,596,671","2,622,526","146,579",Provisional
202511,0201300029,"Meat; of bovine animals, boneless cuts of veal (other than bobby), fresh or chilled",KGM,Australia,"197,356","198,585","5,399",Provisional
202511,0202200041,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, with bone in, frozen (excluding carcasses, half-carcasses and quarters)",KGM,Australia,"151,690","152,071","9,655",Provisional
202511,0202200049,"Meat; of bovine animals, beef cuts other than according to the NZ Meat Producers' Board definition, of cow, steer and heifer, with bone in, frozen (excluding carcasses, half-carcasses and quarters)",KGM,Australia,"1,007","1,263",176,Provisional
202511,0202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Australia,"1,703,668","1,739,721","187,026",Provisional
202511,0202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Japan,"83,778","86,180","1,077",Provisional
202511,0202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,New Zealand,"539,881","541,035","19,214",Provisional
202511,0202300009,"Meat; of bovine animals, beef cuts other than according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Australia,"7,074,923","7,185,873","811,695",Provisional
202511,0202300009,"Meat; of bovine animals, beef cuts other than according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Japan,"42,021","52,769",578,Provisional
202511,0203220009,"Meat; of swine (other than wild pork), hams, shoulders and cuts thereof, with bone in, frozen",KGM,Australia,"41,681","45,941","27,037",Provisional
202511,0203220009,"Meat; of swine (other than wild pork), hams, shoulders and cuts thereof, with bone in, frozen",KGM,Germany,"174,646","185,604","36,623",Provisional
202511,0203220009,"Meat; of swine (other than wild pork), hams, shoulders and cuts thereof, with bone in, frozen",KGM,Spain,"851,774","888,158","145,892",Provisional
202511,0203220009,"Meat; of swine (other than wild pork), hams, shoulders and cuts thereof, with bone in, frozen",KGM,Ireland,"314,002","321,190","47,358",Provisional
202511,0203290011,"Meat; of swine n.e.c. in item no. 0203.2, frozen, meat bones and hocks",KGM,Australia,"215,046","226,455","115,710",Provisional
202511,0203290011,"Meat; of swine n.e.c. in item no. 0203.2, frozen, meat bones and hocks",KGM,Spain,"155,466","163,183","18,200",Provisional
202511,0203290011,"Meat; of swine n.e.c. in item no. 0203.2, frozen, meat bones and hocks",KGM,Finland,"57,670","61,743","9,043",Provisional
202511,0203290011,"Meat; of swine n.e.c. in item no. 0203.2, frozen, meat bones and hocks",KGM,Poland,"375,781","388,610","65,970",Provisional
202511,0203290011,"Meat; of swine n.e.c. in item no. 0203.2, frozen, meat bones and hocks",KGM,United States of America,"205,803","212,724","23,768",Provisional
202511,0203290019,"Meat; of swine n.e.c. in item no. 0203.2, frozen, other than meat bones and hocks",KGM,Australia,"425,690","447,070","119,567",Provisional
202511,0203290019,"Meat; of swine n.e.c. in item no. 0203.2, frozen, other than meat bones and hocks",KGM,Canada,"1,275,655","1,358,636","234,706",Provisional
202511,0203290019,"Meat; of swine n.e.c. in item no. 0203.2, frozen, other than meat bones and hocks",KGM,Germany,"5,534,517","5,706,520","728,659",Provisional
202511,0203290019,"Meat; of swine n.e.c. in item no. 0203.2, frozen, other than meat bones and hocks",KGM,Denmark,"302,145","302,145","48,041",Provisional
202511,0203290019,"Meat; of swine n.e.c. in item no. 0203.2, frozen, other than meat bones and hocks",KGM,Spain,"2,860,143","2,974,660","412,721",Provisional
202511,0203290019,"Meat; of swine n.e.c. in item no. 0203.2, frozen, other than meat bones and hocks",KGM,Finland,"2,043,072","2,106,000","244,380",Provisional
202511,0203290019,"Meat; of swine n.e.c. in item no. 0203.2, frozen, other than meat bones and hocks",KGM,Ireland,"151,111","151,111","24,001",Provisional
202511,0203290019,"Meat; of swine n.e.c. in item no. 0203.2, frozen, other than meat bones and hocks",KGM,Poland,"1,408,060","1,469,802","174,154",Provisional
202511,0203290019,"Meat; of swine n.e.c. in item no. 0203.2, frozen, other than meat bones and hocks",KGM,Sweden,"748,799","793,279","118,510",Provisional
202511,0203290019,"Meat; of swine n.e.c. in item no. 0203.2, frozen, other than meat bones and hocks",KGM,United States of America,"4,678,839","4,896,106","732,626",Provisional
202511,0204220001,"Meat; of sheep, lamb cuts with bone in, fresh or chilled (excluding carcasses and half-carcasses)",KGM,New Zealand,"336,688","343,530","18,167",Provisional
202511,0204230001,"Meat; of sheep, boneless cuts of lamb, fresh or chilled",KGM,New Zealand,"101,433","103,494","5,671",Provisional
202511,0204410042,"Meat; of sheep, mutton carcasses and half-carcasses, MX grade, frozen",KGM,New Zealand,"8,367","8,367","1,172",Provisional
202511,0204420001,"Meat; of sheep, lamb cuts with bone in, frozen (excluding carcasses and half-carcasses)",KGM,Australia,"876,997","884,455","85,490",Provisional
202511,0204420001,"Meat; of sheep, lamb cuts with bone in, frozen (excluding carcasses and half-carcasses)",KGM,New Zealand,"257,657","257,657","24,025",Provisional
202511,0204420009,"Meat; of sheep (excluding lamb), cuts with bone in, frozen (excluding carcasses and half-carcasses)",KGM,Australia,484,716,190,Provisional
202511,0204420009,"Meat; of sheep (excluding lamb), cuts with bone in, frozen (excluding carcasses and half-carcasses)",KGM,New Zealand,759,759,220,Provisional
202511,0204430001,"Meat; of sheep, boneless cuts of lamb, frozen",KGM,Australia,"35,283","38,613","1,499",Provisional
202511,0204430001,"Meat; of sheep, boneless cuts of lamb, frozen",KGM,New Zealand,305,579,119,Provisional
202511,0204500000,"Meat; of goats, fresh, chilled or frozen",KGM,Australia,"134,968","137,704","11,381",Provisional
202511,0206100039,"Offal, edible; of bovine animals, n.e.c. in item no. 0206.10, fresh or chilled",KGM,Australia,126,186,49,Provisional
202511,0206490001,"Offal, edible; of swine, hearts, frozen",KGM,Australia,"17,887","19,523","7,995",Provisional
202511,0206490019,"Offal, edible; of swine, n.e.c. in item no. 0206.4, frozen",KGM,Australia,"213,319","240,179","125,344",Provisional
202511,0207279000,"Meat and edible offal; of turkeys, cuts and offal, frozen, excluding livers",KGM,United States of America,"81,092","89,038","20,375",Provisional
202511,0209100000,"Fat; pig fat, free of lean meat, not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, dried or smoked",TNE,Finland,"23,396","25,939",10,Provisional
202511,0210110009,"Meat; of swine, hams, shoulders and cuts thereof, with bone in, salted, in brine or dried",KGM,Australia,"3,255","3,399",129,Provisional
202511,0210110009,"Meat; of swine, hams, shoulders and cuts thereof, with bone in, salted, in brine or dried",KGM,Italy,"111,026","118,232","3,018",Provisional
202511,0210120000,"Meat; of swine, bellies (streaky) and cuts thereof, salted, in brine, dried or smoked",KGM,Denmark,"68,313","70,522","6,500",Provisional
202511,0210120000,"Meat; of swine, bellies (streaky) and cuts thereof, salted, in brine, dried or smoked",KGM,Italy,"24,695","26,250","1,092",Provisional
202511,0210120000,"Meat; of swine, bellies (streaky) and cuts thereof, salted, in brine, dried or smoked",KGM,Poland,"251,770","262,249","20,636",Provisional
202511,0210190001,"Meat; of swine, bacon, salted, in brine, dried or smoked",KGM,Australia,"206,436","206,928","17,568",Provisional
202511,0210190001,"Meat; of swine, bacon, salted, in brine, dried or smoked",KGM,Spain,"498,553","507,799","38,268",Provisional
202511,0210190001,"Meat; of swine, bacon, salted, in brine, dried or smoked",KGM,United States of America,"297,169","301,056","23,941",Provisional
202511,0210190011,"Meat; of swine, pork n.e.c. in heading 0210, salted or pickled",KGM,Germany,549,613,21,Provisional
202511,0210190011,"Meat; of swine, pork n.e.c. in heading 0210, salted or pickled",KGM,Denmark,"140,104","144,635","18,193",Provisional
202511,0210190011,"Meat; of swine, pork n.e.c. in heading 0210, salted or pickled",KGM,France,"22,976","25,187",725,Provisional
202511,0210190011,"Meat; of swine, pork n.e.c. in heading 0210, salted or pickled",KGM,Italy,"168,371","176,429","3,385",Provisional
202511,0210190019,"Meat; of swine, n.e.c. in heading 0210, smoked",KGM,Australia,"7,089","7,395",817,Provisional
202511,0210190029,"Meat; of swine, n.e.c. in heading 0210, dried",KGM,Australia,"1,494","1,522",188,Provisional
202511,0210190029,"Meat; of swine, n.e.c. in heading 0210, dried",KGM,Spain,"37,012","38,313","2,670",Provisional
202511,0210190029,"Meat; of swine, n.e.c. in heading 0210, dried",KGM,Italy,"122,862","129,068","5,288",Provisional
202511,0210190029,"Meat; of swine, n.e.c. in heading 0210, dried",KGM,Thailand,"19,264","20,261",476,Provisional
202511,0210200000,"Meat; of bovine animals, salted, in brine, dried or smoked",KGM,Australia,"158,358","162,278","2,243",Provisional
202511,0210930000,"Meat and edible meat offal; salted, in brine, dried or smoked, and edible flours and meals of meat or meat offal, of reptiles (including snakes and turtles)",KGM,Australia,"9,895","10,561",38,Provisional
202511,0301110000,"Fish; live, ornamental, freshwater",KGM,Singapore,"15,685","20,791",201,Provisional
202511,0301190000,"Fish; live, ornamental, other than freshwater",KGM,Singapore,"16,743","21,808",349,Provisional
202511,0302140029,"Fish; fresh or chilled, Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99, other than whole or headed and gutted",KGM,Australia,"418,015","529,461","20,792",Provisional
202511,0302320011,"Fish; fresh or chilled, yellowfin tunas (Thunnus albacares), headed and gutted",KGM,Fiji,"203,659","333,856","33,699",Provisional
202511,0302340012,"Fish; fresh or chilled, bigeye tunas (Thunnus obesus), headed and gutted",KGM,Fiji,962,962,111,Provisional
202511,0302470015,"Fish; fresh or chilled, swordfish (Xiphias gladius), headed and gutted",KGM,Fiji,"2,279","4,187",455,Provisional
202511,0303130015,"Fish; frozen, Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho), headed and gutted",KGM,New Zealand,"2,157,857","2,227,104","81,037",Provisional
202511,0303230010,"Fish; frozen, tilapias (Oreochromis spp.), whole",KGM,"China, People's Republic of","92,400","92,400","16,879",Provisional
202511,0303230010,"Fish; frozen, tilapias (Oreochromis spp.), whole",KGM,Viet Nam,"12,600","13,165","2,000",Provisional
202511,0303230015,"Fish; frozen, tilapias (Oreochromis spp.), headed and gutted",KGM,"China, People's Republic of","32,105","32,105","10,000",Provisional
202511,0303230029,"Fish; frozen, tilapias (Oreochromis spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"China, People's Republic of","40,000","40,000","7,307",Provisional
202511,0303420029,"Fish; frozen, yellowfin tunas (Thunnus albacares), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,Viet Nam,"5,483","5,497","1,330",Provisional
202511,0303430001,"Fish; frozen, skipjack tuna (stripe-bellied bonito) (Katsuwonus pelamis), whole",KGM,Indonesia,"1,660","1,667",501,Provisional
202511,0303430001,"Fish; frozen, skipjack tuna (stripe-bellied bonito) (Katsuwonus pelamis), whole",KGM,Japan,"58,638","65,945","18,699",Provisional
202511,0303490013,"Fish; frozen, tuna, n.e.c. in item no. 0303.4, whole",KGM,Ecuador,"55,390","55,390","2,157",Provisional
202511,0303530029,"Fish; frozen, sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus), excluding fillets, fish meat of 0304, and edible fish offal of 0303.91 to 0303.99, other than whole or headed and gutted",KGM,Indonesia,"15,958","16,021","8,345",Provisional
202511,0303530029,"Fish; frozen, sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus), excluding fillets, fish meat of 0304, and edible fish offal of 0303.91 to 0303.99, other than whole or headed and gutted",KGM,India,"2,215","2,416",338,Provisional
202511,0303540015,"Fish; frozen, mackerel (Scomber scombrus, Scomber japonicus), whole",KGM,"China, People's Republic of","17,807","18,994","5,000",Provisional
202511,0303590010,"Fish; frozen, n.e.c. in item no. 0303.5, whole",KGM,Viet Nam,"42,344","42,450","7,992",Provisional
202511,0303590019,"Fish; frozen, n.e.c. in item no. 0303.5, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,Philippines,"10,689","11,223","1,600",Provisional
202511,0303840029,"Fish; frozen, seabass (Dicentrarchus spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"China, People's Republic of","59,600","61,473","4,500",Provisional
202511,0303891079,"Fish; frozen, n.e.c. in heading 0303, whole",KGM,"China, People's Republic of","747,225","757,544","94,224",Provisional
202511,0303891079,"Fish; frozen, n.e.c. in heading 0303, whole",KGM,Indonesia,"41,696","41,802","6,120",Provisional
202511,0303891079,"Fish; frozen, n.e.c. in heading 0303, whole",KGM,"Korea, Republic of","2,354","2,437",65,Provisional
202511,0303891079,"Fish; frozen, n.e.c. in heading 0303, whole",KGM,Singapore,"45,893","47,214","8,800",Provisional
202511,0303891079,"Fish; frozen, n.e.c. in heading 0303, whole",KGM,Thailand,"9,137","9,486",768,Provisional
202511,0303891079,"Fish; frozen, n.e.c. in heading 0303, whole",KGM,Taiwan,"151,579","151,958","20,000",Provisional
202511,0303891079,"Fish; frozen, n.e.c. in heading 0303, whole",KGM,Viet Nam,"61,789","61,943","6,000",Provisional
202511,0303892043,"Fish; frozen, orange roughy, headed and gutted",KGM,Cook Islands,"1,233,559","1,249,630","84,656",Provisional
202511,0303892079,"Fish; frozen, n.e.c. in heading 0303, headed and gutted",KGM,India,"5,188","5,657",720,Provisional
202511,0303892079,"Fish; frozen, n.e.c. in heading 0303, headed and gutted",KGM,"Korea, Republic of",886,917,78,Provisional
202511,0303899079,"Fish; frozen, n.e.c. in heading 0303, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,Philippines,"13,584","14,261","2,034",Provisional
202511,0303899079,"Fish; frozen, n.e.c. in heading 0303, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,Viet Nam,"42,825","42,839","6,886",Provisional
202511,0303910019,"Fish; frozen, livers, roes and milt, n.e.c. in item 0303.91",KGM,Japan,468,486,7,Provisional
202511,0304410000,"Fish fillets; fresh or chilled, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic (Salmo salar), Danube (Hucho hucho)",KGM,Australia,"1,221,487","1,497,325","39,977",Provisional
202511,0304410000,"Fish fillets; fresh or chilled, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic (Salmo salar), Danube (Hucho hucho)",KGM,Canada,"80,723","80,986","2,219",Provisional
202511,0304440015,"Fish fillets; fresh or chilled, hoki",KGM,"China, People's Republic of","246,754","251,504","22,000",Provisional
202511,0304510010,"Fish meat, excluding fillets, whether or not minced; fresh or chilled, tilapias, catfish, carp, eels, Nile perch, and snakeheads",KGM,"China, People's Republic of","39,820","41,072","4,000",Provisional
202511,0304610000,"Fish fillets; frozen, tilapias (Oreochromis spp.)",KGM,"China, People's Republic of","51,483","52,587","9,270",Provisional
202511,0304620000,"Fish fillets; frozen, catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.)",KGM,Viet Nam,"450,220","462,513","106,450",Provisional
202511,0304690010,"Fish fillets; frozen, carp (Cyprinus/Carassius/Ctenopharyngodon idellus/Hypophthalmichthys/Cirrhinus/Mylopharyngodon piceus/Catla catla/Labeo/Osteochilus hasselti/Leptobarbus hoeveni/Megalobrama), eels (Anguilla) and snakeheads (Channa)",KGM,"China, People's Republic of","109,866","110,141","11,500",Provisional
202511,0304790019,"Fish fillets; frozen, hoki, other than in blocks",KGM,"China, People's Republic of","181,868","187,582","23,500",Provisional
202511,0304790019,"Fish fillets; frozen, hoki, other than in blocks",KGM,Malaysia,"208,477","214,608","20,376",Provisional
202511,0304790039,"Fish fillets; frozen, of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, n.e.c. in item no. 0304.7",KGM,Iceland,929,"1,004",52,Provisional
202511,0304790039,"Fish fillets; frozen, of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, n.e.c. in item no. 0304.7",KGM,New Zealand,"9,249","9,663","3,020",Provisional
202511,0304810000,"Fish fillets; frozen, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou, Oncorhynchus rhodurus), Atlantic (Salmo salar), and Danube (Hucho hucho)",KGM,Australia,"44,799","54,923","1,345",Provisional
202511,0304810000,"Fish fillets; frozen, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou, Oncorhynchus rhodurus), Atlantic (Salmo salar), and Danube (Hucho hucho)",KGM,Norway,"3,006,381","3,017,774","122,772",Provisional
202511,0304840000,"Fish fillets; frozen, swordfish (Xiphias gladius)",KGM,Fiji,"4,476","5,074",222,Provisional
202511,0304870010,"Fish fillets; frozen, southern bluefin",KGM,Australia,"30,563","32,499",584,Provisional
202511,0304870019,"Fish fillets; frozen, tunas (of the genus Thunnus), skipjack tuna (stripe-bellied bonito) (Katsuwonus pelamis), other than southern bluefin",KGM,Thailand,"221,786","224,552","10,000",Provisional
202511,0304870019,"Fish fillets; frozen, tunas (of the genus Thunnus), skipjack tuna (stripe-bellied bonito) (Katsuwonus pelamis), other than southern bluefin",KGM,Viet Nam,"7,556","7,575",730,Provisional
202511,0304890029,"Fish fillets; frozen, other than in blocks, gurnard",KGM,New Zealand,"3,736","3,903","1,220",Provisional
202511,0304890043,"Fish fillets; frozen, other than in blocks, ling",KGM,"China, People's Republic of","19,459","20,481","1,680",Provisional
202511,0304890049,"Fish fillets; frozen, other than in blocks, monkfish",KGM,New Zealand,"2,680","2,800",875,Provisional
202511,0304890065,"Fish fillets; frozen, other than in blocks, snapper",KGM,New Zealand,"2,389","2,496",824,Provisional
202511,0304890071,"Fish fillets; frozen, other than in blocks, tarakihi",KGM,New Zealand,"17,441","18,222","5,695",Provisional
202511,0304890099,"Fish fillets; frozen, other than in blocks, n.e.c. in item no. 0304.89",KGM,Japan,"1,475","1,511",46,Provisional
202511,0304890099,"Fish fillets; frozen, other than in blocks, n.e.c. in item no. 0304.89",KGM,"Korea, Republic of","20,166","20,880","1,003",Provisional
202511,0304990039,"Fish meat, excluding fillets, whether or not minced; frozen, n.e.c. in item no. 0304.9",KGM,Japan,"2,037","2,098",20,Provisional
202511,0304990039,"Fish meat, excluding fillets, whether or not minced; frozen, n.e.c. in item no. 0304.9",KGM,"Korea, Republic of","3,941","4,074",338,Provisional
202511,0305200019,"Fish; livers, roes and milt of fish, smoked, salted or in brine, whether or not cooked before or during the smoking process",KGM,"China, People's Republic of","30,088","31,333",630,Provisional
202511,0305310029,"Fish fillets; salted or in brine, but not smoked, tilapias, catfish, carp, eels, Nile perch, and snakeheads",KGM,"Korea, Republic of",92,95,10,Provisional
202511,0305390011,"Fish fillets; dried, n.e.c. in item no. 0305.3",KGM,"China, People's Republic of","1,239","1,296",36,Provisional
202511,0305390011,"Fish fillets; dried, n.e.c. in item no. 0305.3",KGM,Hong Kong (Special Administrative Region),672,686,15,Provisional
202511,0305390011,"Fish fillets; dried, n.e.c. in item no. 0305.3",KGM,Japan,145,149,10,Provisional
202511,0305390029,"Fish fillets; salted or in brine, but not smoked, n.e.c. in item no. 0305.3",KGM,Japan,"3,045","3,165",180,Provisional
202511,0305390029,"Fish fillets; salted or in brine, but not smoked, n.e.c. in item no. 0305.3",KGM,"Korea, Republic of","4,024","4,166",234,Provisional
202511,0305390029,"Fish fillets; salted or in brine, but not smoked, n.e.c. in item no. 0305.3",KGM,Malaysia,"12,366","12,536",557,Provisional
202511,0305410010,"Fish; smoked, whether or not cooked before or during smoking, salmon, Pacific (Oncorhynchus nerka, gorbuscha, keta, tschawytscha, kisutch, masou, rhodurus), Atlantic (Salmo salar) and Danube (Hucho hucho), includes fillets, but excludes edible fish offal",KGM,Germany,"1,494,756","1,536,057","39,143",Provisional
202511,0305410010,"Fish; smoked, whether or not cooked before or during smoking, salmon, Pacific (Oncorhynchus nerka, gorbuscha, keta, tschawytscha, kisutch, masou, rhodurus), Atlantic (Salmo salar) and Danube (Hucho hucho), includes fillets, but excludes edible fish offal",KGM,Denmark,"3,017,238","3,068,949","79,775",Provisional
202511,0305490025,"Fish; smoked, whether or not cooked before or during smoking, mackerel, includes fillets, but excludes edible fish offal",KGM,Lithuania,"32,381","33,551","1,960",Provisional
202511,0305490089,"Fish; smoked, whether or not cooked before or during smoking, n.e.c. in item no. 0305.4, includes fillets, but excludes edible fish offal",KGM,Philippines,"11,303","11,604",887,Provisional
202511,0305510010,"Fish; dried, whether or not salted but not smoked, other than edible fish offal, cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)",KGM,Norway,"6,755","7,217",90,Provisional
202511,0305540000,"Dried herrings, anchovies, sardines, sardinella, brisling or sprats, mackerel (incl Indian, jack, or horse), seerfishes, jacks, crevalles, cobia, silver pomfrets, Pacific saury, scads, capelin, swordfish, Kawakawa, bonitos, marlins, sailfishes, spearfish",KGM,"China, People's Republic of",573,600,38,Provisional
202511,0305540000,"Dried herrings, anchovies, sardines, sardinella, brisling or sprats, mackerel (incl Indian, jack, or horse), seerfishes, jacks, crevalles, cobia, silver pomfrets, Pacific saury, scads, capelin, swordfish, Kawakawa, bonitos, marlins, sailfishes, spearfish",KGM,Hong Kong (Special Administrative Region),545,556,23,Provisional
202511,0305540000,"Dried herrings, anchovies, sardines, sardinella, brisling or sprats, mackerel (incl Indian, jack, or horse), seerfishes, jacks, crevalles, cobia, silver pomfrets, Pacific saury, scads, capelin, swordfish, Kawakawa, bonitos, marlins, sailfishes, spearfish",KGM,Sri Lanka,"24,318","25,270","1,330",Provisional
202511,0305540000,"Dried herrings, anchovies, sardines, sardinella, brisling or sprats, mackerel (incl Indian, jack, or horse), seerfishes, jacks, crevalles, cobia, silver pomfrets, Pacific saury, scads, capelin, swordfish, Kawakawa, bonitos, marlins, sailfishes, spearfish",KGM,Malaysia,"16,335","16,653","1,480",Provisional
202511,0305540000,"Dried herrings, anchovies, sardines, sardinella, brisling or sprats, mackerel (incl Indian, jack, or horse), seerfishes, jacks, crevalles, cobia, silver pomfrets, Pacific saury, scads, capelin, swordfish, Kawakawa, bonitos, marlins, sailfishes, spearfish",KGM,Viet Nam,"15,054","15,633",684,Provisional
202511,0305590011,"Fish; dried, whether or not salted but not smoked, other than edible fish offal, n.e.c. in item no. 0305.5",KGM,Bangladesh,"3,764","3,839",45,Provisional
202511,0305590011,"Fish; dried, whether or not salted but not smoked, other than edible fish offal, n.e.c. in item no. 0305.5",KGM,Japan,"7,994","8,281",230,Provisional
202511,0305590011,"Fish; dried, whether or not salted but not smoked, other than edible fish offal, n.e.c. in item no. 0305.5",KGM,Sri Lanka,"56,242","58,078","2,025",Provisional
202511,0305590011,"Fish; dried, whether or not salted but not smoked, other than edible fish offal, n.e.c. in item no. 0305.5",KGM,Lithuania,"3,510","3,637",134,Provisional
202511,0305590011,"Fish; dried, whether or not salted but not smoked, other than edible fish offal, n.e.c. in item no. 0305.5",KGM,Malaysia,"13,794","14,117",786,Provisional
202511,0305610010,"Fish; salted or in brine, not dried or smoked, other than edible fish offal, herrings (Clupea harengas, Clupea pallasii)",KGM,Lithuania,260,269,24,Provisional
202511,0305720000,"Fish; edible offal, fish heads, tails and maws",KGM,"China, People's Republic of",154,171,14,Provisional
202511,0305720000,"Fish; edible offal, fish heads, tails and maws",KGM,Malaysia,"2,456","2,501",50,Provisional
