Month,Harmonised System Code,Harmonised System Description,Unit Qty,Country,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,
202301,101290010,"Horses; live, other than pure-bred breeding animals, for racing, thoroughbred, stallions, colts, and geldings",NMB,Australia,"2,409,791",33,"390,000",2,"2,799,791",35,Final,,,
202301,101290010,"Horses; live, other than pure-bred breeding animals, for racing, thoroughbred, stallions, colts, and geldings",NMB,Hong Kong (Special Administrative Region),"2,270,000",10,"350,000",1,"2,620,000",11,Final,,,
202301,101290010,"Horses; live, other than pure-bred breeding animals, for racing, thoroughbred, stallions, colts, and geldings",NMB,Malaysia,"549,000",13,"10,000",1,"559,000",14,Final,,,
202301,101290010,"Horses; live, other than pure-bred breeding animals, for racing, thoroughbred, stallions, colts, and geldings",NMB,Singapore,"230,000",13,0,0,"230,000",13,Final,,,
202301,101290013,"Horses; live, other than pure-bred breeding animals, for racing, thoroughbred, mares and fillies",NMB,Australia,"1,117,091",17,"689,516",1,"1,806,607",18,Final,,,
202301,101290013,"Horses; live, other than pure-bred breeding animals, for racing, thoroughbred, mares and fillies",NMB,Malaysia,"10,000",1,0,0,"10,000",1,Final,,,
202301,101290013,"Horses; live, other than pure-bred breeding animals, for racing, thoroughbred, mares and fillies",NMB,Singapore,"10,000",1,0,0,"10,000",1,Final,,,
202301,101290015,"Horses; live, other than pure-bred breeding animals, for racing, standardbred, stallions, colts, and geldings",NMB,Australia,"899,122",33,0,0,"899,122",33,Final,,,
202301,101290017,"Horses; live, other than pure-bred breeding animals, for racing, standardbred, mares and fillies",NMB,Australia,"99,550",9,0,0,"99,550",9,Final,,,
202301,101290033,"Horses; live, other than pure-bred breeding animals, excluding horses for racing or sport horses, stallions",NMB,Australia,"2,400",1,0,0,"2,400",1,Final,,,
202301,101290035,"Horses; live, other than pure-bred breeding animals, excluding horses for racing or sport horses, mares",NMB,Australia,"93,338",6,0,0,"93,338",6,Final,,,
202301,101290039,"Horses; live, other than pure-bred breeding animals, excluding sport horses or horses for racing, other than mares or stallions",NMB,Australia,"232,064",7,0,0,"232,064",7,Final,,,
202301,102210019,"Cattle; live, pure-bred breeding animals, beef",NMB,"China, People's Republic of","14,163,498","6,374",0,0,"14,163,498","6,374",Final,,,
202301,102290010,"Cattle; live, other than pure-bred, for breeding, dairy",NMB,"China, People's Republic of","17,169,531","5,200",0,0,"17,169,531","5,200",Final,,,
202301,105110001,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g, for breeding",NMB,Bangladesh,"303,717","6,740",0,0,"303,717","6,740",Final,,,
202301,105110001,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g, for breeding",NMB,Fiji,"14,971","4,077",0,0,"14,971","4,077",Final,,,
202301,105110001,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g, for breeding",NMB,France,"44,760","4,332",0,0,"44,760","4,332",Final,,,
202301,105110001,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g, for breeding",NMB,French Polynesia,"3,960","2,300",0,0,"3,960","2,300",Final,,,
