Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,,
202204,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,"204,657,048","20,807,640",0,0,"204,657,048","20,807,640",Final,,,,
202204,202300009,"Meat; of bovine animals, beef cuts other than according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,"6,691,119","758,147",0,0,"6,691,119","758,147",Final,,,,
202204,202300011,"Meat; of bovine animals, boneless cuts of bull, frozen",KGM,"100,720,741","9,498,530",0,0,"100,720,741","9,498,530",Final,,,,
202204,202300021,"Meat; of bovine animals, boneless cuts of veal (bobby), frozen",KGM,"213,849","25,172",0,0,"213,849","25,172",Final,,,,
202204,202300029,"Meat; of bovine animals, boneless cuts of veal (other than bobby), frozen",KGM,"3,108",146,0,0,"3,108",146,Final,,,,
202204,203120009,"Meat; of swine (other than wild pork), hams, shoulders and cuts thereof, with bone in, fresh or chilled",KGM,"2,153",106,0,0,"2,153",106,Final,,,,
202204,203220009,"Meat; of swine (other than wild pork), hams, shoulders and cuts thereof, with bone in, frozen",KGM,"25,969","2,870",0,0,"25,969","2,870",Final,,,,
202204,203290019,"Meat; of swine n.e.c. in item no. 0203.2, frozen, other than meat bones and hocks",KGM,"335,135","68,482","6,475",858,"341,610","69,340",Final,,,,
202204,204100038,"Meat; of sheep, lamb carcasses and half-carcasses, YM grade, fresh or chilled",KGM,"59,016","4,404",0,0,"59,016","4,404",Final,,,,
202204,204100042,"Meat; of sheep, lamb carcasses and half-carcasses, YX grade, fresh or chilled",KGM,"67,118","4,999",0,0,"67,118","4,999",Final,,,,
202204,204100048,"Meat; of sheep, lamb carcasses and half-carcasses n.e.c. in item no. 0204.10, fresh or chilled",KGM,"3,904",423,0,0,"3,904",423,Final,,,,
202204,204210048,"Meat; of sheep, mutton carcasses and half-carcasses n.e.c. in item no. 0204.21, fresh or chilled",KGM,"45,358","8,128",0,0,"45,358","8,128",Final,,,,
202204,204220001,"Meat; of sheep, lamb cuts with bone in, fresh or chilled (excluding carcasses and half-carcasses)",KGM,"36,461,674","1,885,425",0,0,"36,461,674","1,885,425",Final,,,,
202204,204220009,"Meat; of sheep (excluding lamb), cuts with bone in, fresh or chilled, (excluding carcasses and half-carcasses)",KGM,"45,287","2,639",0,0,"45,287","2,639",Final,,,,
202204,204230001,"Meat; of sheep, boneless cuts of lamb, fresh or chilled",KGM,"30,725,499","1,433,983",0,0,"30,725,499","1,433,983",Final,,,,
202204,204300002,"Meat; of sheep, lamb carcasses and half-carcasses, A grade, frozen",KGM,"2,423",204,0,0,"2,423",204,Final,,,,
202204,204300022,"Meat; of sheep, lamb carcasses and half-carcasses, PM grade, frozen",KGM,"1,229,552","142,846",0,0,"1,229,552","142,846",Final,,,,
202204,204300028,"Meat; of sheep, lamb carcasses and half-carcasses, PX grade, frozen",KGM,"116,028","12,168",0,0,"116,028","12,168",Final,,,,
202204,204300032,"Meat; of sheep, lamb carcasses and half-carcasses, YL grade, frozen",KGM,"390,008","35,927",0,0,"390,008","35,927",Final,,,,
202204,204300038,"Meat; of sheep, lamb carcasses and half-carcasses, YM grade, frozen",KGM,"6,631,382","632,102",0,0,"6,631,382","632,102",Final,,,,
202204,204300042,"Meat; of sheep, lamb carcasses and half-carcasses, YX grade, frozen",KGM,"810,172","77,678",0,0,"810,172","77,678",Final,,,,
202204,204300048,"Meat; of sheep, lamb carcasses and half-carcasses n.e.c. in item no. 0204.30, frozen",KGM,"1,567,908","170,601",0,0,"1,567,908","170,601",Final,,,,
202204,204410022,"Meat; of sheep, mutton carcasses and half-carcasses, MF grade, frozen",KGM,"577,472","70,150",0,0,"577,472","70,150",Final,,,,
202204,204410028,"Meat; of sheep, mutton carcasses and half-carcasses, MH grade, frozen",KGM,"986,588","122,030",0,0,"986,588","122,030",Final,,,,
202204,204410032,"Meat; of sheep, mutton carcasses and half-carcasses, ML grade, frozen",KGM,"2,669,080","349,386",0,0,"2,669,080","349,386",Final,,,,
202204,204410038,"Meat; of sheep, mutton carcasses and half-carcasses, MM grade, frozen",KGM,"110,948","13,648",0,0,"110,948","13,648",Final,,,,
202204,204410042,"Meat; of sheep, mutton carcasses and half-carcasses, MX grade, frozen",KGM,"13,804,640","1,774,113",0,0,"13,804,640","1,774,113",Final,,,,
202204,204410048,"Meat; of sheep, mutton carcasses and half-carcasses n.e.c. in item no. 0204.41, frozen",KGM,"204,509","30,831",0,0,"204,509","30,831",Final,,,,
202204,204410058,"Meat; of sheep, ram carcasses and half-carcasses, frozen",KGM,"15,824","2,247",0,0,"15,824","2,247",Final,,,,
202204,204420001,"Meat; of sheep, lamb cuts with bone in, frozen (excluding carcasses and half-carcasses)",KGM,"238,285,277","21,486,990",0,0,"238,285,277","21,486,990",Final,,,,
202204,204420009,"Meat; of sheep (excluding lamb), cuts with bone in, frozen (excluding carcasses and half-carcasses)",KGM,"31,430,310","4,371,365",0,0,"31,430,310","4,371,365",Final,,,,
202204,204430001,"Meat; of sheep, boneless cuts of lamb, frozen",KGM,"30,893,556","2,099,167",0,0,"30,893,556","2,099,167",Final,,,,
202204,204430009,"Meat; of sheep (excluding lamb), boneless cuts, frozen",KGM,"4,669,592","353,990",0,0,"4,669,592","353,990",Final,,,,
202204,204500000,"Meat; of goats, fresh, chilled or frozen",KGM,"763,838","75,024",0,0,"763,838","75,024",Final,,,,
202204,206100029,"Offal, edible; of bovine animals, tongues, fresh or chilled",KGM,"222,656","8,796",0,0,"222,656","8,796",Final,,,,
202204,206100039,"Offal, edible; of bovine animals, n.e.c. in item no. 0206.10, fresh or chilled",KGM,"627,835","47,536",0,0,"627,835","47,536",Final,,,,
202204,206210000,"Offal, edible; of bovine animals, tongues, frozen",KGM,"7,361,885","690,432",0,0,"7,361,885","690,432",Final,,,,
202204,206220000,"Offal, edible; of bovine animals, livers, frozen",KGM,"976,125","488,825",0,0,"976,125","488,825",Final,,,,
